source_id,title,filename,page,text
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,16,"the description. As well as searching within the description. ContentDM can also search within text documents. So, at the Digitization Hub, the digitization team, also OCRs, which is Optical Character Recognition on text documents. So, what that means is whenever, a researcher can search a name or search a specific term, it'll populate within PDF documents. For example, if we wanted to search Dr. Mary McLeod Bethune. We can type in Dr. Mary McCloud Bethune. And you'll see that wherever Dr. Mary McLeod Bethune is listed, it'll populate. As well as text documents. So, if we look at this newsletter, the Voice of the Wildcats newsletter from 2002, we'll see that this page, the first page, is highlighted yellow. And what that means is, when we typed in Dr. Mary McCloud Bethune, it populated on the first page. You can… you can expand. To see a closer look at where that text, was populated. Or, if you wanted to research further in depth, you can click on a magnifying glass, type in… let's say Bethune, and then it'll highlight where each match is found. So we see that there are 11 matches. We can scroll down to see each of the matches, even if you wanted to type a A different word, such as student, we'll see that as 3 matches. So that is the OCR functioning, within the repository. To scroll from page to page, you can click on the pages right here, or you can click on the arrows, which will allow you to turn the page as if you're physically holding the object itself. And I especially like student newsletters because it really amplifies the voice of students, as well as give the student perspective and experiences on campus. But in addition to student perspectives, we also have faculty and staff. So, Philanda Smith University has an oral history collection in which students. Transcript 16"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,17,"interview, former faculty and staff. So you can browse more on the website. and take a look at, some of, or more, of the objects that we have. I encourage you to please research and… And just take a look at these wonderful treasures that we have on the website. And coming soon is a research guide for researchers, so thank you for allowing me to share with you the digital repository, and I'm going to pass it back to our wonderful host, Andrea Jackson-Gavin. Andrea Jackson Gavin 36:08 Thank you so much, Kendall. I know our viewers out there might now be eager to leave this digital yard and begin exploring in the digital collection, but we do have a little more for you for the remainder of the program, and so we hope you will visit the digital collection anytime. If you have questions, please don't forget to enter them into the Q&A, and we will address as many as possible later this hour. And now I'm pleased to welcome Kathy Anderson, who is the Library Director for Philander Smith University. She will share her experience as a contributor to the HBCU Digital Library Trust. Kathy Anderson 36:52 Transcript 17"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,18,"Good morning! I am Kathy Anderson, and Philander Smith University is a proud contributor to the HBCU Digital Library Trust. The HBCU Digital Library Trust first visited our library in July of 2024. After reviewing the agreement with our administration and legal counsel, we were formal contributors by November 2024. What appealed to me about participating in the HBCU Digital Library Trust Initiative was increased access, storage, and the ability to tell the history of our institution to a wider audience. We appreciated the assistance of Sasha, traveling archivist, who visited us for 2 days and assisted us with the selection, packaging, and shipping of the materials. The types of materials and themes we contributed for our university's digital collection are oral histories on many DV sets. Early catalogs, yearbooks, photographs, and the diploma of our first graduate. We worked with Sasha to receive free archival supplies for preservation and care of our collection. Both the processes of shipping materials to the digitization hub in Atlanta and the return of materials to Philander Smith University was seamless. I even had the opportunity to visit the Hub and get a tour of the facility and see the equipment used to digitize our materials. My overall feelings about the quality of the digitization are that it was exceptional. We are extremely pleased with the outcome. I feel Philanda Smith needed to be a part of this impactful initiative because it benefits not only our campus community, but society as a whole. I look forward to continuing our relationship with the HBCU Digital Library Trust. Thank you. And I bring it back to Andrea. Transcript 18"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,19,"Andrea Jackson Gavin 39:01 Thank you, Kathy! We truly appreciate you sharing that experience, and for entrusting us to care for and digitize your institution's collection for inclusion in the HBCU Digital Collection. We are eager also to learn of the interest and scholarship it will undoubtedly generate. Now, I'm excited to present a behind-the-scenes tour of the digitization Hub at the Atlanta University Center Woodruff Library. Audio shared by Destiny Davis 39:43 Welcome to the digitization Hub of the HBCU Digital Library Trust, here at the Atlanta University Center Robert W. Woodruff Library. I am Kendall Barksdale, the Digitization Project Manager for the HBCU Digital Library Trust. And I lead the Digitization Hub team. Let me show you how we do it. We have cutting-edge equipment, such as several flatbed scanners, two planetary scanners, and a high-resolution digital imaging camera. We digitize formats such as photographs, negatives, slides. Published and printed materials. and oversized materials. We also partner with a vendor to digitize audio and video recordings on a variety of media, such as VHS tapes, cassette tapes, reel-to-reels, Betamax, CDs, and DVDs. Transcript 19"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,20,"Now let's take a closer look at the process. Hi, I'm Sasha Jalon, traveling archivist for the HBCU Digital Library Trust. Working with our HBCUs. I visit our campus libraries and archives to assist with the selection, packing, and organization of archival material. After each site visit, materials are received here, at the digitization Hub at the Atlanta University Center, Woodruff Library. This is where our team carefully organizes and catalogs each item. Once cataloged, materials are rehoused for proper preservation, ensuring they're fully protected and cared for. From start to finish, every item is tracked. and stored safely in our environmentally controlled archival storage. Our mission is to safeguard these collections so that future generations can access and learn from the rich history of our HBCUs. After the traveling archivist rehouses materials, I assign every object with a unique identifier and create a digitization plan for the digitization hub team. Now let's take a closer look at the digitization process. Hi, my name is Summer Redding, the Digital Imaging Librarian for the HBCU Digital Library Trust. The next step in our process is scanning. Today, I will be showing you how we scan using our Phase 1 camera, which is a state-of-the-art, high-resolution digital imaging camera. The type of materials we typically scan on the Phase 1 are photographs, large and oversized images, and fragile materials. Before I begin scanning, I have to ready the equipment. Before we begin working, all of our machines are prepared and calibrated according to professional standards. Now that this process is finished, I can begin working with your materials. Today, I am scanning a 1960s photograph from Alabama A&M, featuring the alumni queen and her court. We want you to be assured that during the entire scanning process, your archival materials are treated with care and handled delicately. Transcript 20"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,21,"Before we take the scan, I would like you to take notice of the live view camera, which helps me organize your materials on the scanner just so for precise and accurate positioning in the resulting scans. Now that everything has been properly placed, scanning can begin. And the capture is done in a flash. Hi, I'm Sylvia Johnson. I'm the Digitization Technical Assistant for the HBCU Digital Library Trust Hub. While Summer was scanning a photograph, I was scanning a 1924 Tuskegee alumni book from my alma mater. It contains narratives and images of former students and graduates from the Tuskegee Normal and Industrial Institute. After the scanning process, we begin the next phase, which is called image treatment. During this process, I organize and edit the scans to become internet-ready images for research access online. Image-treated access images are then exported to become keyword searchable through the Optical Character Recognition, or OCR, process. Through OCR, you can search for specific terms within yearbooks, newspapers, and other digital documents. In collaboration with our contributing HBCUs, we create detailed descriptions about each item, which is called metadata. This can include an archival object's title, date, location, and subject terms. Once this is complete, I pass it back to Kendall to perform quality control checks. After quality control, I upload these unique materials to the HBCU Digital Collection, a ContentDM platform, and we preview the materials with our contributing HBCUs to ensure information is accurate and ready for research. Once digitization Quality checks and uploads are complete. We pack materials in archival enclosures and return physical materials, as well as high-resolution preservation and image-treated access digital files back to their home HBCU. We are in operation for HBCUs and by HBCUs. It is our sincere pleasure to work with historically Black colleges and universities throughout the country to provide access to these rich materials for the world. Transcript 21"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,22,"Now, we must get back to work. Andrea Jackson Gavin 45:45 Thank you. I want to thank the Digitization Hub team for that awesome tour of their lab. I'll also quickly shout out Clark Atlanta University's TV production team that made that video for us, so, in addition to our Digitization Hub actresses. So, if you are a contributing HBCU, or a potential contributing HBCU, we do invite you to visit us at the Digitization Hub Lab if you're ever in Atlanta. Please just contact us to make an appointment, and we will hope to see you there. So, we have some time for Q&A now, and thanks for sending any questions, and we will answer as many as possible before leaving this digital yard. So… one of our first questions indicates that they are representing an institution, a community college, and asked if an institution needs to be a member of the HBCU Library Alliance to take part in the repository. And no, you do not. That is a special aspect of the HBCU Digital Library Trust, though we are, of course, in partnership with the HBCU Library Alliance. any HBCU can partake in the Trust Initiative, so that was important for us. We also hope that along the way, institutions who are not members will be able to become members of the HBCU Library Alliance, and, if there are, any funding concerns, we can hopefully, try to meet needs of institutions that would like to be members of the HBC Library Alliance. But the answer is, no, you do not have to be a member of the Transcript 22"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,23,"Alliance to be a part of the Trust and have your repository on the digital collection. Another question is, will there be efforts around researching defunct HBCUs? And thank you. Another question similarly asked about, HBCUs that have closed over the years, like historic Lewis College of Business in Detroit. So, thank you for that question. Yes, in fact. We are really honored that we have just signed an agreement with, St. Paul's College. Virginia that no longer is operating as a college, but there is a museum and archives in Virginia that has their materials, their archival materials, and we have just entered an agreement with them. So, we are very much interested in HBCUs that are no longer functioning, but that history is so important, and even or a reason why we would like to have them involved with the Trust. So, yes, there is definitely an interest, and if you out there have, connections, please, please do reach out to me directly, and we'll go from there. Next question. Is there a formalized process for becoming one of the partner institutions and or has the list of participation… excuse me, participating institutions grown organically? There is a formalized process. Every institution has to sign a contributor agreement, and that outlines, of course, all of the, you know, the facets of working together collaboratively. Also includes what the Atlanta University Center Woodruff Library will provide through the digitization hub, etc. So that is the formalized… the formal process. We are also, reaching out to all HBCUs, so we… but we certainly field incoming inquiries as well. So, we are reaching out one by one, meeting, HBCUs at various conferences, coming to visit HBCUs at their institutions, and, trying to get everyone involved. But again, you can certainly reach out to us as well if you would like to expedite that process. Thank you. Is perform music included in this program? I'm thinking of recordings of some of the fantastic music groups across the HBCU world. Yes, and we are very Transcript 23"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,24,"interested in collecting more of that. We do have, a lot of AV, a lot of recordings that are forthcoming, and we are looking forward to having some recordings of bands. We do currently have choral, groups, especially, like, at, within commencement programs, within other, with other… within other programs, excuse me. American Baptist College also has a lot of musicals, that are part of their, Garnett Neighbor lecture Series, and so there… there's a lot of music in those as well. And we are presenting… the HBCU Digital Library Trust will be, co-presenting at the Society of Ethnomusicology conference coming up in Atlanta, at the end of this month, and so we will certainly, talk to other ethnomusicologists about What we can do, to enhance those collections. How can someone support the organization as a researcher, a public historian? That's a very good question. We would love to know how people are utilizing the collection. First of all, please reach out to us, let us know your interest in the collections, let us know what you are working on, and we are very interested in highlighting that, so if you have a book that, you will publish that utilizes these collections, we want to make sure that you're in touch with, of course, the institution, the HBCU, to let them know, and also let us know, so that we can highlight that on our website, and also call attention to scholarship that's coming out about HBCUs. That includes the work of students. That includes the work of independent researchers. It's not, just faculty. It's not just people at HBCUs. We want to know all across the world what's being done. Thank you. And you can also spread the word about the collection. That's another way to support our work. Please continue to spread the word about the collection. How can a non-HBCU faculty member get involved? Well, reach out to us, let us know what you do and your interests, but certainly for anyone tuned in, please spread the word of the collection. Please, if you're a faculty member but not at an HBCU, you can still utilize this collection. You can still include it in your curriculum. Transcript 24"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,25,"for your students, you can still encourage them to utilize it for their research. This is American history, this is African American history, this is history of education, etc, and so there are many ways, to be involved. Thank you. Which digital asset management platform are we using? We are using ContentDM, and that is an OCLC product. opportunities for students through internships, etc. Stay on the lookout, please. We actually are in talks with some other organizations that have opportunities to support internships, and we will be working collaboratively to try to identify some opportunities for that, so please stay connected with us. We have a newsletter that is, shared every so often, and you can go to our HBCU Trust website. We'll put that back in the chat again. That HBCU Trust website, when you, go there, it will ask you to sign up for our newsletter. So please make sure to go and sign up for our newsletter, and you'll get news and events. Coming from us, and we will certainly share opportunities for internships. Do we work with cultural, historical nonprofits, allowing such organizations to digitally host access materials from the Digital Trust? Please talk to us about, collaborations. I think you might have seen, Kendall shared where we have relationships, a link. just in that way that we link out to other, to sites, particularly our HBCUs, we also link out to, collaborative digital collections that are, like, statewide or regional, that, that, showcase HBCU collections. And so we hope that other nonprofits, other historical societies or cultural institutions will also link out to our collection and continue to share that widely. We want to make sure that people are aware and accessing these materials. And I'm sorry, I have to, stop there, just for essence of time, but what we're going to do is we are going to collect these questions, and we will try to respond to them in future, newsletters, or even possibly responding to you directly. But please do feel free to reach out to us. To, inquire and to discuss more some of your ideas. We're really thankful that you're here and, have shared some… some thoughtful things for our consideration as well. Transcript 25"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,26,"So, as we get ready to wrap up this hour, I want to thank you all so much for joining us today. We want to share our contact information with you. You can reach me at the email address there, and that will also be shared in the chat. But please always remember that our website, as well as the digital collection, the HBCU Digital Collection. are both accessible 24-7 for more information and to access the HBCU collection whenever your mood strikes. Right before I ask Dr. Sarah Bleich to conclude our program, I want to send a special thank you to our amazing all-star team of administrative support staff. who ensured this program ran smoothly. So, to a few of our colleagues at Harvard Library, Adriana Gallegos. Issa Perez, Destiny Davis, Paul Small, Joshua Parker, and then to our HBCU Digital Library Trust Program Coordinator, Michelle Jacobs-Porter, I thank you all so much for your time and support in making sure that this all runs so smoothly. And at this time, we will close out the program with remarks from Dr. Sarah Bleisch. She is the Harvard University Vice Provost for Special Projects, who oversees the Harvard and Legacy of Slavery Initiative. Please do be in touch, and thank you for visiting our digital yard today. Sara Naomi Bleich 57:14 Thank you so much. Good morning, everyone. Wasn't that a wonderful hour? I really enjoyed that. Huge kudos to Andrea and the team for just an amazing and jam-packed hour full of lots of information. As Andrea mentioned, I'm Sarah Bleisch, and I serve as the Vice Provost for Special Projects at Harvard. And in this role, I'm Transcript 26"
S09_digital_yard_transcript,The Digital Yard: An Exploration of the HBCU Digital Library Trust - Transcript,43df1b20-2297-4153-b273-4e8081964a1b_Transcript_.pdf,27,"responsible for leading the implementation work for the Harvard and Legacy of Slavery Initiative. And what this means is that I had the enormous pleasure of working with Andrea as a thought partner for the HBCU Digital Library Trust. Now, in 2024, so last year, the initiative made the intentional decision to focus on three strategic priority areas that are rooted in the report of the Presidential Committee on Harvard and the Legacy of Slavery. And the first is supporting descendant communities, both those directly and indirectly impacted by chattel slavery. The second is honoring and memorializing individuals enslaved by Harvard affiliates while expanding educational opportunities that address the legacies of slavery. And the third, which is what brings us all together, is deepening our partnerships with historically Black colleges and universities. The work of the HBCU Digital Library Trust is an example of Harvard's commitment to HBCUs and stands alongside our other programmatic work, like our partnership with the HBCU Executive Leadership Institute at Clark Atlanta University, and the Tech Enablement Initiative, which is a 6-month mentorship experience for HBCU IT professionals, which is currently accepting applications, if you're interested. Last month, the initiative published a story about the HBCU Digital Library Trust, demonstrating how valuable the trust is, not just for the HBCU community, but also for young people, for researchers and educators. So, to quote Andrea, she said, the trust is about maintaining a repository of the history of Black education that travels from the end of slavery to the Reconstruction era through today. It is my sincere hope that this open house provided you with the information needed to make a decision on whether or not you want your school to contribute to the Trust, or to help maintain such a rich and important history. With that, I want to express my enormous thanks to Andrea and the entire HBCU Digital Library Trust team, and I want to wish you all a restful, safe, and enjoyable long weekend. Transcript 27"
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,1,HBCU Digital Collection Research Guide: Conducting Research Skip to Main Content 1. LibraryLibGuidesHBCU Digital Collection Research GuideConducting Research Library LibGuides HBCU Digital Collection Research Guide Conducting Research Search this Guide HBCU Digital Collection Research Guide: Conducting Research Welcome About the HBCU Digital Collection and the HBCU Digital Library Trust Conducting Research Video Tutorial: How to Research the HBCU Digital Collection Copyright Basics Project Processes HBCU Digital Collection Research Guide: Conducting Research 1
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,2,"Research Tips For a full description of the general research process and helpful information please see the Atlanta University Center Robert W. Woodruff Library ""Doing Research"" LibGuide. Things to Keep in Mind Materials such as yearbooks have intrinsic research value, and they along with other prevalent materials are described below. Please see the ""Themes Within the HBCU Digital Collection"" section of this page to explore ways in which these materials can be applied in research. If you need to save materials, keep a personal record of the links because you are unable to save links in CONTENTdm (defined in Project Processes section) To create citations for your research please use resources such as Purdue Owl for guidance because there is no citation generator. There are options to download and print material in the top right corner after selecting an archival material. This can be helpful if you need to highlight or make notes. Be sure to remember the importance of citing when using materials. More information about copyright can be found in the copyright section of this research guide. In addition to scrolling through pdfs, you can use arrows on either side of the item as well as inside of the pdf. This allows you to peruse the item as if you are holding it physically. You can also scroll through pages without opening the pdf on the right side of the item before you open the pdfs. When interacting with audiovisual content, you may be able to access closed captions/subtitles and a transcription. Closed captions (CC) are the written form/transcript of spoken words. You can enable and disable closed captions using the icon below the video - it is the fifth icon from the right. If the icon is white, closed captions are activated; if it is black, closed captions are deactivated. Another icon that will prove useful is the third right icon, which takes the look of a paper with lines on it. This is the ""transcript"" button, and clicking it brings up the time-stamped transcript of the video. This transcript moves along with the speaker. Using Facets HBCU Digital Collection Research Guide: Conducting Research 2"
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,3,"Facets are located on the left hand side of the CONTENTdm website and can be used to narrow down search results. The facets included are: Collections: helpful in situations in which you want to delve into a particular school or location, and in cases where the beginnings of your research you have determined. Subject: subject headings are explained below, and are useful to narrow down into specific topics. Some of our most used subject headings are included as a reference. Author/Creator: these are the contributors of materials Date: this is the date an object was created. Dates can be very specific, down to the exact day, or it can be a circa date. Circa dating happens when there is uncertainty around the exact dating of an object, so the circa date gives the range of time during which the material could have been created. Formats: the formats included on the website are: application/pdf-text documents - this includes printed materials such as books e.g. the Tuskegee University Printed and Published Materials image/jpeg - these are black and white, and color images e.g. the Dr. Mary McLeod Bethune Photographs collection mp4 - these are audio and video files e.g. sermon videos from the American Baptist College Audio and Visual Collection Geographic Location/Coverage: the location the material/object was created in Interesting Materials Black and White Photographs: Photographs are a form of visual documentation, and the HBCU Digital Collection's photographs span from 1889-2010. Catalogues and Bulletins: These materials analyze courses and programs offered at that school. HBCU Digital Collection Research Guide: Conducting Research 3"
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,4,"Oral Histories: Oral history interviews give individuals the opportunity to speak candidly about their lives and experiences. e.g. the Philander Smith University Oral History Collection Student Newsletters: These showcase the student voice through highlighting their publications. Yearbooks: Yearbooks showcase the student experience as well as interesting events and circumstances during the year captured. Terms to Know While Researching Archive - a physical or digital collection of historical records. Advanced Search - to use facets (defined above) to refine and narrow your search. Boolean - a way to narrow down your search using the words: AND, OR, or NOT. Circa - ""circa"" before a date means the date is the best approximate inference in the range of +/- 10 years Description - the section of metadata that describes the object. Digital Collection - this describes each collection available on CONTENTdm (defined in the Project Processes section). For example, the Bethune-Cookman University Collection. Digital Repository - this describes the HBCU Digital Collection as a whole; it includes all of the work digitized on CONTENTdm. Metadata - This is a set of data that describes an item. It can include things like the dating of the object or the location it was created. Metadata information for CONTENTdm is located below the object once you have clicked on it. Printed and Published Materials - this includes materials that were originally printed for use and publication. Relation - this section of metadata (within ""Object Description"") links to another relevant object found in a different collection within the digital repository. It points to commonality through resources, topics, people, events, and HBCUs. HBCU Digital Collection Research Guide: Conducting Research 4"
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,5,"Source - this section of metadata (within ""Object Description"") informs you about where the material originally came from, or provides additional information related to the object. It provides/links to the corresponding repository, library, and digital collections from the contributing institution. Transcriptions/Transcribed Portion - this language signifies that handwritten content is featured in an object; therefore, we have copied it into written form to aid the end user when reading the content Written on verso - you may see this written in the description of some objects, particularly photographs. This phrase refers to the written content on the back of the object and adds context to the item. Supplemental Databases These databases can be used for supplementing the primary source information found within the collection. Ancestry NARA ProQuest Historical Newspapers: Black Newspaper Collection RADAR: Atlanta University Center Repository Schomburg Center for Research in Black Culture, Photographs and Print Division The HistoryMakers Vital records (accessed based on location) Themes within the HBCU Digital Collection Themes can be used for narrowing down a topic/focus of research and interest. These are a list of themes that can be frequently explored within the collection. This is not an exhaustive list of themes and is meant to be used as a guide. Activism Black History Commencement Economy HBCU Digital Collection Research Guide: Conducting Research 5"
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,6,Fashion Feminism/Misogyny Genealogy Homecoming Local history Military personnel Music Religion Sports Student life Subject Headings Subject headings are useful as a guiding point to understanding what topics and ideas are seen within materials and collections. They are connected to things like themes and subjects. This is a non-exhaustive list of frequently used subject headings in the HBCU Digital Collection. They are also used to narrow down searches within the website. African american athletes African Americans--Education African American students African American teachers African American universities and colleges African American women Buildings and grounds Campus life College presidents College publications College students HBCU Digital Collection Research Guide: Conducting Research 6
S10_research_guide,HBCU Digital Collection Research Guide: Conducting Research,71da6e00-a448-4117-8609-4afa2394e365_HBCU_Digital_Collection_Research_Guide_Conducting_Research.pdf,7,"College student newspapers and periodicals College yearbooks Commencement ceremonies Community colleges Faculty and staff Greek letter societies Groups and organizations Homecoming Oral history Portraits and people Special events Teachers colleges Last Updated: Apr 17, 2026 9:15 AM URL: https://research.auctr.edu/hbcudltresearch Print Page Login to LibApps HBCU Digital Collection Research Guide: Conducting Research 7"
S11_hbcu_library_alliance,HBCU Library Alliance - Programs / HBCU-CUL Digitization Initiative,HBCU Library Alliance.pdf,1,"Social Media: Featured Projects - Summer Intership Program >> - Building Capacity for... >> - Authenticity Project >> - HBCU Digital Collection >> - National Partnership with... >> - Virtual Justice Project >> State of Libraries at HBCUs - 2011 >> - 2005 >> Leadership Program Funded by a grant from the Andrew W. Mellon Foundation, the Leadership Program aims to provide theoretical and practical instruction to encourage the development of leadership skills within the HBCU library community and on their own campuses. Learn More >> HBCU-CUL Digitization Initiative The HBCU Library Alliance and Cornell University Library collaboration, ""Building Collections, Building Services, and Building Sustainability: A Collaborative Model for the HBCU Library Alliance"", is a nationwide initiative to prepare HBCU librarians to produce digital collections and to develop an Internet-based, searchable database of HBCU library materials with descriptive information and select digitization of historic pages. Funded by a grant from The Andrew W. Mellon Foundation and managed by the Cornell University Library, this unique project is one of the first in the nation to build a national framework for digitization of collaborative HBCU library cultural heritage materials and addresses a full-range of digitization needs of historically black college and university libraries. These rich digital resources will be developed and permanently maintained at individual HBCU libraries and the HBCU Library Alliance.Questions or Comments? Send email to: sphoenix@hbculibraries.org General Project Information Project Overview [PDF] Decision Tree [PDF] Instructions on how to participate [DOC] Project Timeline [XLS] 2009 Project Contacts [XLS] 2006 ALA Annual Conference, New Orleans [PDF] Conference Programs Cedric Davis (Presentation), Alabama State University [PPT] Cecilia Iwala (Presentation), Grambling State University [PPT] Angela Proctor (Presentation), Southern University and A&M College [PPT] HBCU-CUL Digitization Initiative Update [PDF] Helpful Documents Memo on Customizing the Digital Collection Scanning Technician Job Description [DOC] Project Checklist [PDF] Consortia Digitization Projects [PDF] Talking Points [PDF] Digital Collections Value Statement ABOUT US PARTNERSHIPS MEMBERSHIP PRESS ROOM RESOURCES 6/14/26, 4:44 PM HBCU Library Alliance https://hbculibraries.org/old-site/programs.html 1/2"
S11_hbcu_library_alliance,HBCU Library Alliance - Programs / HBCU-CUL Digitization Initiative,HBCU Library Alliance.pdf,2,"Frequently Answered Questions Guidelines & Technical Specifications A Lesson on Selecting Materials for Digitization [PDF] Material Selection Criteria: A Decision-Making Matrix Scanner and Monitor Calibration [PDF] Copyright & Intellectual Property Considerations Section 108 Copyright Term and Public Domain in the United States Production Guidelines File Types and Recommended Resolution Requirements Table 1: Master Image Files [PDF] Table 2: Access Image Files [PDF] Basic Production Steps [PDF] Metadata Production Guielines [PDF] GPO Specification for Quality Control (Version 1.1) CONTENTdm Help Metadata Creation Using CONTENTdm NISO Metadata Standards Technical-Administrative Metadata Spreadsheet [PDF] Creating Compound Objects [PDF] Installing the Acquisition Station and Loading Your First Image/Metadata [PDF] © 2021 HBCU Library Alliance. All rights reserved. Disclaimer. Designed by Amon-Ra.Design 6/14/26, 4:44 PM HBCU Library Alliance https://hbculibraries.org/old-site/programs.html 2/2"
S12_harvard_legacy_slavery,Harvard & the Legacy of Slavery Initiative,Harvard & the Legacy of Slavery Initiative.pdf,1,Grounded in Harvard’s mission and driving purposeful change. (https://legacyofslavery.harvard.edu) Main Menu 
S12_harvard_legacy_slavery,Harvard & the Legacy of Slavery Initiative,Harvard & the Legacy of Slavery Initiative.pdf,2,"The Du Bois Scholars Program launches its third year, with additional financial support. The cohort consists of 29 fellows from eight historically Black colleges and universities. Featured Story: Harvard & the Legacy of Slavery Initiative kicks off third year of Du Bois Scholars Program with additional support  Read more Public database advances research on University’s ties to slavery, bolsters effort to help descendants recover family histories Featured Story: Harvard releases information on 1,613 individuals enslaved by leaders, faculty, or staff  Read more"
S12_harvard_legacy_slavery,Harvard & the Legacy of Slavery Initiative,Harvard & the Legacy of Slavery Initiative.pdf,3,"The Report, prepared by the Presidential Committee on Harvard & the Legacy of Slavery, advances our quest for truth through scholarship about the University’s historic ties to slavery – direct, financial, and intellectual. The Report  Read the Report"
S12_harvard_legacy_slavery,Harvard & the Legacy of Slavery Initiative,Harvard & the Legacy of Slavery Initiative.pdf,4,"Harvard Spotlight Henry Louis Gates, Jr. Henry Louis Gates, Jr. is one of six advisors on the Harvard & the Legacy of Slavery Initiative’s Advisory Council. An esteemed scholar in African American History and the Alphonse Fletcher University Professor and director of the Hutchins Center for African and African American Research at Harvard University, Gates is also known for his role in creating, hosting, and producing the PBS series, Finding Your Roots. Gates helps guide the Initiative’s efforts to advance descendant research as a member of the Advisory Board for the Initiative’s genealogical research partner, American Ancestors (https://www.americanancestors.org/). (https://legacyofslavery.harvard.edu/2025/11/21/understanding- our-institutional-history/)  Read Gates’ reflections on understanding Harvard’s institutional history (https://legacyofslavery.harvard.edu/harvard- community/#spotlights)  Read more Harvard community spotlights"
S12_harvard_legacy_slavery,Harvard & the Legacy of Slavery Initiative,Harvard & the Legacy of Slavery Initiative.pdf,5,About Us Our mission is to understand and cast light on Harvard’s legacies of slavery and address enduring consequences through purposeful change. Our work is grounded in Harvard’s educational mission and the recommendations from the Report of the Presidential Committee on Harvard & the Legacy of Slavery’s recommendations (https://legacyofslaveryreport.harvard.edu/report/recommendations-to-the-president- and-fellows-of-harvard-college). (https://legacyofslavery.harvard.edu/about- us/)  Learn more about the Initiative and the people implementing the work
S12_harvard_legacy_slavery,Harvard & the Legacy of Slavery Initiative,Harvard & the Legacy of Slavery Initiative.pdf,6,"The Report Harvard University began reckoning with our legacy of slavery more than 15 years ago. In April 2022, the Report of the Presidential Committee on Harvard & the Legacy of Slavery was released. This Report details three difficult truths about the University’s direct, financial, and intellectual ties to slavery, along with seven broad recommendations. (https://legacyofslavery.harvard.edu/explore- report/)  Read the Report detailing the University’s ties to slavery"
